rgn_id,product,year,tonnes_rel
2,fish_oil,2004,0.850837327741558
2,fish_oil,2005,0.701260498767164
2,fish_oil,2006,0.612614067971854
2,fish_oil,2007,0.587725070682482
2,fish_oil,2008,0.613823014918352
2,fish_oil,2009,0.600453328708715
2,fish_oil,2010,0.644025571603578
2,fish_oil,2011,0.675078086622368
2,fish_oil,2012,0.623056413212787
2,fish_oil,2013,0.662922626603537
2,ornamentals,1976,0.197816336794782
2,ornamentals,1977,0.231617865040766
2,ornamentals,1978,0.27628584097794
2,ornamentals,1979,0.326287739019408
2,ornamentals,1980,0.436597637253322
2,ornamentals,1981,0.533757147746068
2,ornamentals,1982,0.606935287714064
2,ornamentals,1983,0.645875605876981
2,ornamentals,1984,0.599891656280998
2,ornamentals,1985,0.523989510626631
2,ornamentals,1986,0.464344478619921
2,ornamentals,1987,0.488049072474301
2,ornamentals,1988,0.653386321353295
2,ornamentals,1989,0.78729456910979
2,ornamentals,1990,0.94954637102686
2,ornamentals,1991,1
2,ornamentals,1992,1
2,ornamentals,1993,1
2,ornamentals,1994,1
2,ornamentals,1995,1
2,ornamentals,1996,1
2,ornamentals,1997,1
2,ornamentals,1998,1
2,ornamentals,1999,1
2,ornamentals,2000,0.952757987745915
2,ornamentals,2001,0.789441937818543
2,ornamentals,2002,0.74196846210301
2,ornamentals,2003,0.689856176472309
2,ornamentals,2004,0.697771793459462
2,ornamentals,2005,0.75618234589935
2,ornamentals,2006,0.702474139426274
2,ornamentals,2007,0.759075981578138
2,ornamentals,2008,0.856703628851314
2,ornamentals,2009,0.906560045576074
2,ornamentals,2010,1
2,ornamentals,2011,1
2,ornamentals,2012,0.821017773741301
2,ornamentals,2013,0.562068401290041
2,seaweeds,1990,0.633897833855312
2,seaweeds,1991,0.715670000245316
2,seaweeds,1992,0.735077261068544
2,seaweeds,1993,0.807745459600461
2,seaweeds,1994,0.880359143354785
2,seaweeds,1995,1
2,seaweeds,1996,1
2,seaweeds,1997,1
2,seaweeds,1998,1
2,seaweeds,1999,1
2,seaweeds,2000,1
2,seaweeds,2001,1
2,seaweeds,2002,1
2,seaweeds,2003,1
2,seaweeds,2004,1
2,seaweeds,2005,1
2,seaweeds,2006,1
2,seaweeds,2007,1
2,seaweeds,2008,1
2,seaweeds,2009,1
2,seaweeds,2010,1
2,seaweeds,2011,1
2,seaweeds,2012,0.874798636040265
2,seaweeds,2013,0.629809225535812
2,sponges,1990,0.13966579969359
2,sponges,1991,0.121138703815869
2,sponges,1992,0.125730889973595
2,sponges,1993,0.125414187479959
2,sponges,1994,0.180520421372668
2,sponges,1995,0.23538912839515
2,sponges,1996,0.248215579387418
2,sponges,1997,0.383605895416919
2,sponges,1998,0.578377929003218
2,sponges,1999,1
2,sponges,2000,1
2,sponges,2001,1
2,sponges,2002,1
2,sponges,2003,0.968634576786499
2,sponges,2004,0.606643626560255
2,sponges,2005,0.503556964881652
2,sponges,2006,0.389306540302372
2,sponges,2007,0.295245899692403
2,sponges,2008,0.290020308547404
2,sponges,2009,0.281469341219225
2,sponges,2010,0.260566976639232
2,sponges,2011,0.239189558318785
2,sponges,2012,0.125176660609731
2,sponges,2013,0.0826593508390637
3,corals,1990,1
3,corals,1991,1
3,corals,1992,1
3,corals,1993,1
3,corals,1994,1
3,corals,1995,1
3,corals,1996,1
3,corals,1997,1
3,corals,1998,1
3,corals,1999,1
3,corals,2000,1
3,corals,2001,1
3,corals,2002,1
3,corals,2003,1
3,corals,2004,1
3,corals,2005,1
3,corals,2006,0.827387218778025
3,corals,2007,0.738652893875727
3,corals,2008,0.663610378781744
3,corals,2009,0.567152853385161
3,corals,2010,0.498063951099394
3,corals,2011,0.465476543965256
3,corals,2012,0.464981659273389
3,corals,2013,0.443866579087073
3,fish_oil,1976,0.858394565968249
3,fish_oil,1977,0.646232295724261
3,fish_oil,1978,0.785245356838641
3,fish_oil,1979,0.826595037879898
3,fish_oil,1980,0.95204308074525
3,fish_oil,1981,1
3,fish_oil,1982,1
3,fish_oil,1983,1
3,fish_oil,1984,1
3,fish_oil,1985,1
3,fish_oil,1986,1
3,fish_oil,1987,1
3,fish_oil,1988,1
3,fish_oil,1989,0.947962224895279
3,fish_oil,1990,1
3,fish_oil,1991,1
3,fish_oil,1992,1
3,fish_oil,1993,1
3,fish_oil,1994,1
3,fish_oil,1995,1
3,fish_oil,1996,1
3,fish_oil,1997,1
3,fish_oil,1998,1
3,fish_oil,1999,0.99300473732988
3,fish_oil,2000,0.939594622667333
3,fish_oil,2001,0.979561141699932
3,fish_oil,2002,0.999807043620548
3,fish_oil,2003,0.894076978245026
3,fish_oil,2004,0.850837327741558
3,fish_oil,2005,0.701260498767164
3,fish_oil,2006,0.612614067971854
3,fish_oil,2007,0.587725070682482
3,fish_oil,2008,0.613823014918352
3,fish_oil,2009,0.600453328708715
3,fish_oil,2010,0.644025571603578
3,fish_oil,2011,0.675078086622368
3,fish_oil,2012,0.623056413212787
3,fish_oil,2013,0.662922626603537
3,ornamentals,1976,0.197816336794782
3,ornamentals,1977,0.231617865040766
3,ornamentals,1978,0.27628584097794
3,ornamentals,1979,0.326287739019408
3,ornamentals,1980,0.436597637253322
3,ornamentals,1981,0.533757147746068
3,ornamentals,1982,0.606935287714064
3,ornamentals,1983,0.645875605876981
3,ornamentals,1984,0.599891656280998
3,ornamentals,1985,0.523989510626631
3,ornamentals,1986,0.464344478619921
3,ornamentals,1987,0.488049072474301
3,ornamentals,1988,0.653386321353295
3,ornamentals,1989,0.78729456910979
3,ornamentals,1990,0.94954637102686
3,ornamentals,1991,1
3,ornamentals,1992,1
3,ornamentals,1993,1
3,ornamentals,1994,1
3,ornamentals,1995,1
3,ornamentals,1996,1
3,ornamentals,1997,1
3,ornamentals,1998,1
3,ornamentals,1999,1
3,ornamentals,2000,0.952757987745915
3,ornamentals,2001,0.789441937818543
3,ornamentals,2002,0.74196846210301
3,ornamentals,2003,0.689856176472309
3,ornamentals,2004,0.697771793459462
3,ornamentals,2005,0.75618234589935
3,ornamentals,2006,0.702474139426274
3,ornamentals,2007,0.759075981578138
3,ornamentals,2008,0.856703628851314
3,ornamentals,2009,0.906560045576074
3,ornamentals,2010,1
3,ornamentals,2011,1
3,ornamentals,2012,0.821017773741301
3,ornamentals,2013,0.562068401290041
3,seaweeds,1990,0.633897833855312
3,seaweeds,1991,0.715670000245316
3,seaweeds,1992,0.735077261068544
3,seaweeds,1993,0.807745459600461
3,seaweeds,1994,0.880359143354785
3,seaweeds,1995,1
3,seaweeds,1996,1
3,seaweeds,1997,1
3,seaweeds,1998,1
3,seaweeds,1999,1
3,seaweeds,2000,1
3,seaweeds,2001,1
3,seaweeds,2002,1
3,seaweeds,2003,1
3,seaweeds,2004,1
3,seaweeds,2005,1
3,seaweeds,2006,1
3,seaweeds,2007,1
3,seaweeds,2008,1
3,seaweeds,2009,1
3,seaweeds,2010,1
3,seaweeds,2011,1
3,seaweeds,2012,0.874798636040265
3,seaweeds,2013,0.629809225535812
3,sponges,1990,0.13966579969359
3,sponges,1991,0.121138703815869
3,sponges,1992,0.125730889973595
3,sponges,1993,0.125414187479959
3,sponges,1994,0.180520421372668
3,sponges,1995,0.23538912839515
3,sponges,1996,0.248215579387418
3,sponges,1997,0.383605895416919
3,sponges,1998,0.578377929003218
3,sponges,1999,1
3,sponges,2000,1
3,sponges,2001,1
3,sponges,2002,1
3,sponges,2003,0.968634576786499
3,sponges,2004,0.606643626560255
3,sponges,2005,0.503556964881652
3,sponges,2006,0.389306540302372
3,sponges,2007,0.295245899692403
3,sponges,2008,0.290020308547404
3,sponges,2009,0.281469341219225
3,sponges,2010,0.260566976639232
3,sponges,2011,0.239189558318785
3,sponges,2012,0.125176660609731
3,sponges,2013,0.0826593508390637
4,corals,1990,1
4,corals,1991,1
4,corals,1992,1
4,corals,1993,1
4,corals,1994,1
4,corals,1995,1
4,corals,1996,1
4,corals,1997,1
4,corals,1998,1
4,corals,1999,1
4,corals,2000,1
4,corals,2001,1
4,corals,2002,1
4,corals,2003,1
4,corals,2004,1
4,corals,2005,1
4,corals,2006,0.827387218778025
4,corals,2007,0.738652893875727
4,corals,2008,0.663610378781744
4,corals,2009,0.567152853385161
4,corals,2010,0.498063951099394
4,corals,2011,0.465476543965256
4,corals,2012,0.464981659273389
4,corals,2013,0.443866579087073
4,fish_oil,1976,0.858394565968249
4,fish_oil,1977,0.646232295724261
4,fish_oil,1978,0.785245356838641
4,fish_oil,1979,0.826595037879898
4,fish_oil,1980,0.95204308074525
4,fish_oil,1981,1
4,fish_oil,1982,1
4,fish_oil,1983,1
4,fish_oil,1984,1
4,fish_oil,1985,1
4,fish_oil,1986,1
4,fish_oil,1987,1
4,fish_oil,1988,1
4,fish_oil,1989,0.947962224895279
4,fish_oil,1990,1
4,fish_oil,1991,1
4,fish_oil,1992,1
4,fish_oil,1993,1
4,fish_oil,1994,1
4,fish_oil,1995,1
4,fish_oil,1996,1
4,fish_oil,1997,1
4,fish_oil,1998,1
4,fish_oil,1999,0.99300473732988
4,fish_oil,2000,0.939594622667333
4,fish_oil,2001,0.979561141699932
4,fish_oil,2002,0.999807043620548
4,fish_oil,2003,0.894076978245026
4,fish_oil,2004,0.850837327741558
4,fish_oil,2005,0.701260498767164
4,fish_oil,2006,0.612614067971854
4,fish_oil,2007,0.587725070682482
4,fish_oil,2008,0.613823014918352
4,fish_oil,2009,0.600453328708715
4,fish_oil,2010,0.644025571603578
4,fish_oil,2011,0.675078086622368
4,fish_oil,2012,0.623056413212787
4,fish_oil,2013,0.662922626603537
4,ornamentals,1976,0.197816336794782
4,ornamentals,1977,0.231617865040766
4,ornamentals,1978,0.27628584097794
4,ornamentals,1979,0.326287739019408
4,ornamentals,1980,0.436597637253322
4,ornamentals,1981,0.533757147746068
4,ornamentals,1982,0.606935287714064
4,ornamentals,1983,0.645875605876981
4,ornamentals,1984,0.599891656280998
4,ornamentals,1985,0.523989510626631
4,ornamentals,1986,0.464344478619921
4,ornamentals,1987,0.488049072474301
4,ornamentals,1988,0.653386321353295
4,ornamentals,1989,0.78729456910979
4,ornamentals,1990,0.94954637102686
4,ornamentals,1991,1
4,ornamentals,1992,1
4,ornamentals,1993,1
4,ornamentals,1994,1
4,ornamentals,1995,1
4,ornamentals,1996,1
4,ornamentals,1997,1
4,ornamentals,1998,1
4,ornamentals,1999,1
4,ornamentals,2000,0.952757987745915
4,ornamentals,2001,0.789441937818543
4,ornamentals,2002,0.74196846210301
4,ornamentals,2003,0.689856176472309
4,ornamentals,2004,0.697771793459462
4,ornamentals,2005,0.75618234589935
4,ornamentals,2006,0.702474139426274
4,ornamentals,2007,0.759075981578138
4,ornamentals,2008,0.856703628851314
4,ornamentals,2009,0.906560045576074
4,ornamentals,2010,1
4,ornamentals,2011,1
4,ornamentals,2012,0.821017773741301
4,ornamentals,2013,0.562068401290041
4,seaweeds,1990,0.633897833855312
4,seaweeds,1991,0.715670000245316
4,seaweeds,1992,0.735077261068544
4,seaweeds,1993,0.807745459600461
4,seaweeds,1994,0.880359143354785
4,seaweeds,1995,1
4,seaweeds,1996,1
4,seaweeds,1997,1
4,seaweeds,1998,1
4,seaweeds,1999,1
4,seaweeds,2000,1
4,seaweeds,2001,1
4,seaweeds,2002,1
4,seaweeds,2003,1
4,seaweeds,2004,1
4,seaweeds,2005,1
4,seaweeds,2006,1
4,seaweeds,2007,1
4,seaweeds,2008,1
4,seaweeds,2009,1
4,seaweeds,2010,1
4,seaweeds,2011,1
4,seaweeds,2012,0.874798636040265
4,seaweeds,2013,0.629809225535812
4,sponges,1990,0.13966579969359
4,sponges,1991,0.121138703815869
4,sponges,1992,0.125730889973595
4,sponges,1993,0.125414187479959
4,sponges,1994,0.180520421372668
4,sponges,1995,0.23538912839515
4,sponges,1996,0.248215579387418
4,sponges,1997,0.383605895416919
4,sponges,1998,0.578377929003218
4,sponges,1999,1
4,sponges,2000,1
4,sponges,2001,1
4,sponges,2002,1
4,sponges,2003,0.968634576786499
4,sponges,2004,0.606643626560255
4,sponges,2005,0.503556964881652
4,sponges,2006,0.389306540302372
4,sponges,2007,0.295245899692403
4,sponges,2008,0.290020308547404
4,sponges,2009,0.281469341219225
4,sponges,2010,0.260566976639232
4,sponges,2011,0.239189558318785
4,sponges,2012,0.125176660609731
4,sponges,2013,0.0826593508390637
5,corals,1990,1
5,corals,1991,1
5,corals,1992,1
5,corals,1993,1
5,corals,1994,1
5,corals,1995,1
5,corals,1996,1
5,corals,1997,1
5,corals,1998,1
5,corals,1999,1
5,corals,2000,1
5,corals,2001,1
5,corals,2002,1
5,corals,2003,1
5,corals,2004,1
5,corals,2005,1
5,corals,2006,0.827387218778025
5,corals,2007,0.738652893875727
5,corals,2008,0.663610378781744
5,corals,2009,0.567152853385161
5,corals,2010,0.498063951099394
5,corals,2011,0.465476543965256
5,corals,2012,0.464981659273389
5,corals,2013,0.443866579087073
5,fish_oil,1976,0.858394565968249
5,fish_oil,1977,0.646232295724261
5,fish_oil,1978,0.785245356838641
5,fish_oil,1979,0.826595037879898
5,fish_oil,1980,0.95204308074525
5,fish_oil,1981,1
5,fish_oil,1982,1
5,fish_oil,1983,1
5,fish_oil,1984,1
5,fish_oil,1985,1
5,fish_oil,1986,1
5,fish_oil,1987,1
5,fish_oil,1988,1
5,fish_oil,1989,0.947962224895279
5,fish_oil,1990,1
5,fish_oil,1991,1
5,fish_oil,1992,1
5,fish_oil,1993,1
5,fish_oil,1994,1
5,fish_oil,1995,1
5,fish_oil,1996,1
5,fish_oil,1997,1
5,fish_oil,1998,1
5,fish_oil,1999,0.99300473732988
5,fish_oil,2000,0.939594622667333
5,fish_oil,2001,0.979561141699932
5,fish_oil,2002,0.999807043620548
5,fish_oil,2003,0.894076978245026
5,fish_oil,2004,0.850837327741558
5,fish_oil,2005,0.701260498767164
5,fish_oil,2006,0.612614067971854
5,fish_oil,2007,0.587725070682482
5,fish_oil,2008,0.613823014918352
5,fish_oil,2009,0.600453328708715
5,fish_oil,2010,0.644025571603578
5,fish_oil,2011,0.675078086622368
5,fish_oil,2012,0.623056413212787
5,fish_oil,2013,0.662922626603537
5,ornamentals,1976,0.197816336794782
5,ornamentals,1977,0.231617865040766
5,ornamentals,1978,0.27628584097794
5,ornamentals,1979,0.326287739019408
5,ornamentals,1980,0.436597637253322
5,ornamentals,1981,0.533757147746068
5,ornamentals,1982,0.606935287714064
5,ornamentals,1983,0.645875605876981
5,ornamentals,1984,0.599891656280998
5,ornamentals,1985,0.523989510626631
5,ornamentals,1986,0.464344478619921
5,ornamentals,1987,0.488049072474301
5,ornamentals,1988,0.653386321353295
5,ornamentals,1989,0.78729456910979
5,ornamentals,1990,0.94954637102686
5,ornamentals,1991,1
5,ornamentals,1992,1
5,ornamentals,1993,1
5,ornamentals,1994,1
5,ornamentals,1995,1
5,ornamentals,1996,1
5,ornamentals,1997,1
5,ornamentals,1998,1
5,ornamentals,1999,1
5,ornamentals,2000,0.952757987745915
5,ornamentals,2001,0.789441937818543
5,ornamentals,2002,0.74196846210301
5,ornamentals,2003,0.689856176472309
5,ornamentals,2004,0.697771793459462
5,ornamentals,2005,0.75618234589935
5,ornamentals,2006,0.702474139426274
5,ornamentals,2007,0.759075981578138
5,ornamentals,2008,0.856703628851314
5,ornamentals,2009,0.906560045576074
5,ornamentals,2010,1
5,ornamentals,2011,1
5,ornamentals,2012,0.821017773741301
5,ornamentals,2013,0.562068401290041
5,seaweeds,1990,0.633897833855312
5,seaweeds,1991,0.715670000245316
5,seaweeds,1992,0.735077261068544
5,seaweeds,1993,0.807745459600461
5,seaweeds,1994,0.880359143354785
5,seaweeds,1995,1
5,seaweeds,1996,1
5,seaweeds,1997,1
5,seaweeds,1998,1
5,seaweeds,1999,1
5,seaweeds,2000,1
5,seaweeds,2001,1
5,seaweeds,2002,1
5,seaweeds,2003,1
5,seaweeds,2004,1
5,seaweeds,2005,1
5,seaweeds,2006,1
5,seaweeds,2007,1
5,seaweeds,2008,1
5,seaweeds,2009,1
5,seaweeds,2010,1
5,seaweeds,2011,1
5,seaweeds,2012,0.874798636040265
5,seaweeds,2013,0.629809225535812
5,sponges,1990,0.13966579969359
5,sponges,1991,0.121138703815869
5,sponges,1992,0.125730889973595
5,sponges,1993,0.125414187479959
5,sponges,1994,0.180520421372668
5,sponges,1995,0.23538912839515
5,sponges,1996,0.248215579387418
5,sponges,1997,0.383605895416919
5,sponges,1998,0.578377929003218
5,sponges,1999,1
5,sponges,2000,1
5,sponges,2001,1
5,sponges,2002,1
5,sponges,2003,0.968634576786499
5,sponges,2004,0.606643626560255
5,sponges,2005,0.503556964881652
5,sponges,2006,0.389306540302372
5,sponges,2007,0.295245899692403
5,sponges,2008,0.290020308547404
5,sponges,2009,0.281469341219225
5,sponges,2010,0.260566976639232
5,sponges,2011,0.239189558318785
5,sponges,2012,0.125176660609731
5,sponges,2013,0.0826593508390637
6,corals,1990,1
6,corals,1991,1
6,corals,1992,1
6,corals,1993,1
6,corals,1994,1
6,corals,1995,1
6,corals,1996,1
6,corals,1997,1
6,corals,1998,1
6,corals,1999,1
6,corals,2000,1
6,corals,2001,1
6,corals,2002,1
6,corals,2003,1
6,corals,2004,1
6,corals,2005,1
6,corals,2006,0.827387218778025
6,corals,2007,0.738652893875727
6,corals,2008,0.663610378781744
6,corals,2009,0.567152853385161
6,corals,2010,0.498063951099394
6,corals,2011,0.465476543965256
6,corals,2012,0.464981659273389
6,corals,2013,0.443866579087073
6,fish_oil,1976,0.858394565968249
6,fish_oil,1977,0.646232295724261
6,fish_oil,1978,0.785245356838641
6,fish_oil,1979,0.826595037879898
6,fish_oil,1980,0.95204308074525
6,fish_oil,1981,1
6,fish_oil,1982,1
6,fish_oil,1983,1
6,fish_oil,1984,1
6,fish_oil,1985,1
6,fish_oil,1986,1
6,fish_oil,1987,1
6,fish_oil,1988,1
6,fish_oil,1989,0.947962224895279
6,fish_oil,1990,1
6,fish_oil,1991,1
6,fish_oil,1992,1
6,fish_oil,1993,1
6,fish_oil,1994,1
6,fish_oil,1995,1
6,fish_oil,1996,1
6,fish_oil,1997,1
6,fish_oil,1998,1
6,fish_oil,1999,0.99300473732988
6,fish_oil,2000,0.939594622667333
6,fish_oil,2001,0.979561141699932
6,fish_oil,2002,0.999807043620548
6,fish_oil,2003,0.894076978245026
6,fish_oil,2004,0.850837327741558
6,fish_oil,2005,0.701260498767164
6,fish_oil,2006,0.612614067971854
6,fish_oil,2007,0.587725070682482
6,fish_oil,2008,0.613823014918352
6,fish_oil,2009,0.600453328708715
6,fish_oil,2010,0.644025571603578
6,fish_oil,2011,0.675078086622368
6,fish_oil,2012,0.623056413212787
6,fish_oil,2013,0.662922626603537
6,ornamentals,1976,0.197816336794782
6,ornamentals,1977,0.231617865040766
6,ornamentals,1978,0.27628584097794
6,ornamentals,1979,0.326287739019408
6,ornamentals,1980,0.436597637253322
6,ornamentals,1981,0.533757147746068
6,ornamentals,1982,0.606935287714064
6,ornamentals,1983,0.645875605876981
6,ornamentals,1984,0.599891656280998
6,ornamentals,1985,0.523989510626631
6,ornamentals,1986,0.464344478619921
6,ornamentals,1987,0.488049072474301
6,ornamentals,1988,0.653386321353295
6,ornamentals,1989,0.78729456910979
6,ornamentals,1990,0.94954637102686
6,ornamentals,1991,1
6,ornamentals,1992,1
6,ornamentals,1993,1
6,ornamentals,1994,1
6,ornamentals,1995,1
6,ornamentals,1996,1
6,ornamentals,1997,1
6,ornamentals,1998,1
6,ornamentals,1999,1
6,ornamentals,2000,0.952757987745915
6,ornamentals,2001,0.789441937818543
6,ornamentals,2002,0.74196846210301
6,ornamentals,2003,0.689856176472309
6,ornamentals,2004,0.697771793459462
6,ornamentals,2005,0.75618234589935
6,ornamentals,2006,0.702474139426274
6,ornamentals,2007,0.759075981578138
6,ornamentals,2008,0.856703628851314
6,ornamentals,2009,0.906560045576074
6,ornamentals,2010,1
6,ornamentals,2011,1
6,ornamentals,2012,0.821017773741301
6,ornamentals,2013,0.562068401290041
6,seaweeds,1990,0.633897833855312
6,seaweeds,1991,0.715670000245316
6,seaweeds,1992,0.735077261068544
6,seaweeds,1993,0.807745459600461
6,seaweeds,1994,0.880359143354785
6,seaweeds,1995,1
6,seaweeds,1996,1
6,seaweeds,1997,1
6,seaweeds,1998,1
6,seaweeds,1999,1
6,seaweeds,2000,1
6,seaweeds,2001,1
6,seaweeds,2002,1
6,seaweeds,2003,1
6,seaweeds,2004,1
6,seaweeds,2005,1
6,seaweeds,2006,1
6,seaweeds,2007,1
6,seaweeds,2008,1
6,seaweeds,2009,1
6,seaweeds,2010,1
6,seaweeds,2011,1
6,seaweeds,2012,0.874798636040265
6,seaweeds,2013,0.629809225535812
6,sponges,1990,0.13966579969359
6,sponges,1991,0.121138703815869
6,sponges,1992,0.125730889973595
6,sponges,1993,0.125414187479959
6,sponges,1994,0.180520421372668
6,sponges,1995,0.23538912839515
6,sponges,1996,0.248215579387418
6,sponges,1997,0.383605895416919
6,sponges,1998,0.578377929003218
6,sponges,1999,1
6,sponges,2000,1
6,sponges,2001,1
6,sponges,2002,1
6,sponges,2003,0.968634576786499
6,sponges,2004,0.606643626560255
6,sponges,2005,0.503556964881652
6,sponges,2006,0.389306540302372
6,sponges,2007,0.295245899692403
6,sponges,2008,0.290020308547404
6,sponges,2009,0.281469341219225
6,sponges,2010,0.260566976639232
6,sponges,2011,0.239189558318785
6,sponges,2012,0.125176660609731
6,sponges,2013,0.0826593508390637
7,corals,1990,1
7,corals,1991,1
7,corals,1992,1
7,corals,1993,1
7,corals,1994,1
7,corals,1995,1
7,corals,1996,1
7,corals,1997,1
7,corals,1998,1
7,corals,1999,1
7,corals,2000,1
7,corals,2001,1
7,corals,2002,1
7,corals,2003,1
